original_text,target,label,text,num_chars
"... deleted

I am not in the business of reading minds, however in this case it would not
be necessary.  Israelis top leaders in the past and present, always come across
as arrogant with their tough talks trying to intimidate the Arabs.  

The way I see it, Israelis and Arabs have not been able to achieve peace
after almost 50 years of fighting because of the following two major reasons:

 1) Arab governments are not really representative of their people, currently
    most of their leaders are stupid, and/or not independent, and/or
    dictators.",3,talk.politics.mideast,". . . deleted i am not in the business of reading minds , however in this case it would not be necessary . israelis top leaders in the past and present , always come across as arrogant with their tough talks trying to intimidate the arabs . the way i see it , israelis and arabs have not been able to achieve peace after almost 50 years of fighting because of the following two major reasons: 1) arab governments are not really representative of their people , currently most of their leaders are stupid , and/or not independent , and/or dictators .",549
"
M --> 
M --> Look for the Leafs, led by a healthy Doug Gilmour and a confidence-restored
M --> Felix Potvin to do the Blues in 6.  The Leafs will have 3 more games with the
M --> Wings and that should give Joseph a few extra days to pass those horshoes.
M --> 

HA! Roger the dodger is back! (on the bandwagon, that is.)

- Jack

 * Please Tell Me if you Don't Get This Message",1,rec.sport.hockey,"m --> m --> look for the leafs , led by a healthy doug gilmour and a confidence-restored m --> felix potvin to do the blues in 6 . the leafs will have 3 more games with the m --> wings and that should give joseph a few extra days to pass those horshoes . m --> ha! roger the dodger is back! (on the bandwagon , that is .) - jack * please tell me if you don't get this message",375
"

Even if it were a capital offense, the warrant was not even an arrest warrant,
but a search warrant.  In other words, there was no evidence of illegal
arms, just enough of a suggestion to get a judge to sign a license to
search for illegal evidence.",2,talk.politics.guns,"even if it were a capital offense , the warrant was not even an arrest warrant , but a search warrant . in other words , there was no evidence of illegal arms , just enough of a suggestion to get a judge to sign a license to search for illegal evidence .",254
"

WHY!!! DC/Baltimore is one of the top media markets (=the only thing the NHL
seems to care about these days), they've been doing far better than the NBA
Bullets at the gate for the last five years. The team has been a perennial
contender and fan support has been good to excellent . . . Why should Pollin
move to city that's five times smaller but has as many teams in other pro
sports. I don't get it...  
 ",1,rec.sport.hockey,"why!!! dc/baltimore is one of the top media markets (=the only thing the nhl seems to care about these days) , they've been doing far better than the nba bullets at the gate for the last five years . the team has been a perennial contender and fan support has been good to excellent . . . why should pollin move to city that's five times smaller but has as many teams in other pro sports . i don't get it . . .",410
"
 I'd like to echo these sentiments.  This is the worst coverage I can 
 ever remember seeing on CBC.  As soon as the game ends, I can count to 30,
 and by that time, they've signed off the air.  No post game interviews,
 no updating of late scores, nothin'.  TSN is really putting CBC to 
 shame.  I only hope the later round coverage improves, I mean, who
 really wants to see CBC PrimeTime News instead of hockey.

 My $.02,
  Darren
",1,rec.sport.hockey,"i'd like to echo these sentiments . this is the worst coverage i can ever remember seeing on cbc . as soon as the game ends , i can count to 30 , and by that time , they've signed off the air . no post game interviews , no updating of late scores , nothin' . tsn is really putting cbc to shame . i only hope the later round coverage improves , i mean , who really wants to see cbc primetime news instead of hockey . my $ .02 , darren",433
"

Your suggestion to learn something about ""the perversion of Judaism""
from someone you claim has experience in Israeli intelligence and the
PLO is like a suggestion to learn something about the conspiracy of
Sesame Street from someone with experience in fashion design and
pizza-making. 


""Judeo-Nazism""?  CPR, you're in a league with Barf Shmidling himself.
You can take that as a compliment, if you see it that way.
",3,talk.politics.mideast,"your suggestion to learn something about ""the perversion of judaism"" from someone you claim has experience in israeli intelligence and the plo is like a suggestion to learn something about the conspiracy of sesame street from someone with experience in fashion design and pizza-making . ""judeo-nazism"" ? cpr , you're in a league with barf shmidling himself . you can take that as a compliment , if you see it that way .",419
"

There are many neutral human rights organizations which always report
on the situation in the O.T.  But, as most people used to see on TV, the
Israelis do not allow them to go deep there in the O.T.  The Israelis 
used to arrest and sometimes to kill some of these neutral reporters.  
So, this is another kind of terrorism committed by the Jews in Palestine.
They do not allow fair and neutral coverage of the situation in Palestine.
",3,talk.politics.mideast,"there are many neutral human rights organizations which always report on the situation in the o .t . but , as most people used to see on tv , the israelis do not allow them to go deep there in the o .t . the israelis used to arrest and sometimes to kill some of these neutral reporters . so , this is another kind of terrorism committed by the jews in palestine . they do not allow fair and neutral coverage of the situation in palestine .",439
"
    ya know that kind of funny cause I've seen Kariya on Campus
with a Sharks hat on.......



             Pat Ellis


P.S.  GO BRUINS    GO UMAINE BLACK BEARS    42-1-2       NUMBER 1......

                   HOCKEY EAST REGULARS SEASON CHAMPIONS.....
                   HOCKEY EAST TOURNAMENT CHAMPIONS>......
                   PAUL KARIYA, HOBEY BAKER AWARD WINNER.......
         NCAA DIV. 1 HOCKEY TOURNAMENT CHAMPIONS!!!!!!!!!!!!!!!!!!!
",1,rec.sport.hockey,"ya know that kind of funny cause i've seen kariya on campus with a sharks hat on . . . . . . . pat ellis p .s . go bruins go umaine black bears 42-1-2 number 1 . . . . . . hockey east regulars season champions . . . . . hockey east tournament champions> . . . . . . paul kariya , hobey baker award winner . . . . . . . ncaa div . 1 hockey tournament champions!!!!!!!!!!!!!!!!!!!",378
"
Bob, I think that Stark does this sort of thing as a joke, not as a
serious prediction.  I don't really see why we should shoot him for
that.  The guys who ought to be shot are the ones who keep claiming
how great the Royals' chances are in the AL West, since all evidence
indicates that they aren't joking and actually believe it.",0,rec.sport.baseball,"bob , i think that stark does this sort of thing as a joke , not as a serious prediction . i don't really see why we should shoot him for that . the guys who ought to be shot are the ones who keep claiming how great the royals' chances are in the al west , since all evidence indicates that they aren't joking and actually believe it .",335
"
What is the policy regarding players and the minor league playoffs versus WC?
I know that the Rangers are holding back Kovalev, Zubov, and Andersson for
Binghamton, but I also know that the Whalers wanted Michael Nylander to play
for Springfield, while Nylander wanted to play for Sweden. The Whalers allowed
the NHL to decide, and the NHL chose the WCs. How does this differ from the
Rangers and Oilers? Did the Whalers have to go through the league, or could
they have forced Nylander to play in Springfield?",1,rec.sport.hockey,"what is the policy regarding players and the minor league playoffs versus wc ? i know that the rangers are holding back kovalev , zubov , and andersson for binghamton , but i also know that the whalers wanted michael nylander to play for springfield , while nylander wanted to play for sweden . the whalers allowed the nhl to decide , and the nhl chose the wcs . how does this differ from the rangers and oilers ? did the whalers have to go through the league , or could they have forced nylander to play in springfield ?",521
"


 on

How many players of international class an average NHL team has. 6-10?
Top players just play more in smaller rinks. Is the quality of European hockey
really poor, then recent years only few north-american (usually good farm 
players) players have got place in Finnish league or Elitserien, while most 
have been shipped back. ",1,rec.sport.hockey,"on how many players of international class an average nhl team has . 6-10 ? top players just play more in smaller rinks . is the quality of european hockey really poor , then recent years only few north-american (usually good farm players) players have got place in finnish league or elitserien , while most have been shipped back .",332
"
I wondered the same thing.  When he first mentioned it, I thought he was
just making a mistake but then he said it over and over.  And then in the
examples from other years, he gave stats for players from both leagues even
when only one league expanded.

So (since stats *NEVER* lie :-) ), I guess there is an effect on both leagues
because the expansion draft takes talent from both leagues equally making 
every team in both leagues dilute their major league talent by calling up
players that, normally, they would not have had there not been expansion.",0,rec.sport.baseball,"i wondered the same thing . when he first mentioned it , i thought he was just making a mistake but then he said it over and over . and then in the examples from other years , he gave stats for players from both leagues even when only one league expanded . so (since stats *never* lie :-) ) , i guess there is an effect on both leagues because the expansion draft takes talent from both leagues equally making every team in both leagues dilute their major league talent by calling up players that , normally , they would not have had there not been expansion .",560
"
That's open for debate.  Certainly, an excessive number of people are
murdered every year but people also do save innocent lives with firearms.
The media just don't tell us when it happens...


I think there are more of us than there are federal marshalls...


Crap.  It's simplistic thinking on the part of feather-headed dolts.


Nuts.",2,talk.politics.guns,"that's open for debate . certainly , an excessive number of people are murdered every year but people also do save innocent lives with firearms . the media just don't tell us when it happens . . . i think there are more of us than there are federal marshalls . . . crap . it's simplistic thinking on the part of feather-headed dolts . nuts .",341
"
 [ etc. ]

Hey, he's the only manager so far to lead the Seattle Mariners to a 
winning season, out of, what, fifteen?  Give him some credit for that.

						-- dave

-- 
 /'''    The Machman       machman@u.washington.edu      david c carroll
 c-OO                                                                      
    \                     ""Big Science.  Hallelujah""",0,rec.sport.baseball,"[ etc . ] hey , he's the only manager so far to lead the seattle mariners to a winning season , out of , what , fifteen ? give him some credit for that . -- dave -- /''' the machman machman@u .washington .edu david c carroll c-oo \ ""big science . hallelujah""",258
"Does anyone have the addresses to any of the following hockey teams
located in the Czech/Slovak Republics, Finland, Russia or Sweden?
Any information on how to find these addresses would also be appreciated.

Aik
Assat
Brynas
Budejovice
Chelabinsk
Djurgarden
Dynamo
Eskulap
Espoo
Farjestad
Frolunda
HPK
HV-71
Hifk
Ilves
JYP HT
Jihlava
Jokerit
Jokp
Kalpa
Khimik
Kladno
Kristall
Lada
Leksand
Litvinov
Lukko
Lulea
Malmo
Metallurg
Modo
Olomouc
Pardubice
Red Army
Rogle
Skoda
Slovan
Soviet Wings
Sparta
Spartak
TPS
Tappara
Trencin
Tuto
Vantaa
Vasteras
Yaroslavl
Zlin
",1,rec.sport.hockey,"does anyone have the addresses to any of the following hockey teams located in the czech/slovak republics , finland , russia or sweden ? any information on how to find these addresses would also be appreciated . aik assat brynas budejovice chelabinsk djurgarden dynamo eskulap espoo farjestad frolunda hpk hv-71 hifk ilves jyp ht jihlava jokerit jokp kalpa khimik kladno kristall lada leksand litvinov lukko lulea malmo metallurg modo olomouc pardubice red army rogle skoda slovan soviet wings sparta spartak tps tappara trencin tuto vantaa vasteras yaroslavl zlin",564
"
Ah I love posts like this.  Many people have already replied to this one as I
knew they would.  I'm not going to say much as this just seems like baiting to
me.  Someone decided to post to see how many people would get mad and reply.  I
am just going to ignore it but I do have one thing to say.  See below.
       ^^^^^^^^^^^^^^^^^^^^^

Listen buddy, if you're going to quote Star Trek get the quote right.  It was
""Resistance is futile"".  Get it right the next time :-)

Jason - u28037@uicvm.cc.uic.edu
",2,talk.politics.guns,"ah i love posts like this . many people have already replied to this one as i knew they would . i'm not going to say much as this just seems like baiting to me . someone decided to post to see how many people would get mad and reply . i am just going to ignore it but i do have one thing to say . see below . ^^^^^^^^^^^^^^^^^^^^^ listen buddy , if you're going to quote star trek get the quote right . it was ""resistance is futile"" . get it right the next time :-) jason - u28037@uicvm .cc .uic .edu",500
"
once upon a time, that's exactly what they would have done & everyone
could have just gone on living a peaceful (if well armed) life. what
is it that makes people think they have the right -not- to just leave
others be?

jason
",2,talk.politics.guns,"once upon a time , that's exactly what they would have done & everyone could have just gone on living a peaceful (if well armed) life . what is it that makes people think they have the right -not- to just leave others be ? jason",228
"As of today's USA Today (4/23) John Wetteland should come off of the DL
tonight and possibly pitch in the series this weekend (I forget who they play.)
Derek Lilliquist is probably going to be the main closer, but it will be kind
of a bullpen by committee also.",0,rec.sport.baseball,"as of today's usa today (4/23) john wetteland should come off of the dl tonight and possibly pitch in the series this weekend (i forget who they play .) derek lilliquist is probably going to be the main closer , but it will be kind of a bullpen by committee also .",264
"So THAT'S what happened to Denny McLain.  Sad.

For those of you who are interested, another baseball pariah,
Pete Rose, has a weekday radio show on the Sports and
Entertainment national radio network.  I think it's 3-5 PM
locally, 6-8 PM on the East coast.

And actually, his on-air monologues about the baseball
business sounds a lot more reasonable and articulate
than what I hear from the Ray Knights of the world.
--
Greg ""Mockingbird"" Franklin   ""Interracial mixing encompasses a lot lot more
f67709907@ccit.arizona.edu      than mingling between G7 races."" -- robohen",0,rec.sport.baseball,"so that's what happened to denny mclain . sad . for those of you who are interested , another baseball pariah , pete rose , has a weekday radio show on the sports and entertainment national radio network . i think it's 3-5 pm locally , 6-8 pm on the east coast . and actually , his on-air monologues about the baseball business sounds a lot more reasonable and articulate than what i hear from the ray knights of the world . -- greg ""mockingbird"" franklin ""interracial mixing encompasses a lot lot more f67709907@ccit .arizona .edu than mingling between g7 races ."" -- robohen",576
"  >What all you turkey pro-pistol and automatic weapons fanatics don't seem to
  >realize is that the rest of us *laugh* at you. You don't make me angry, you
  >just make me chuckle - I remeber being in Bellingham, Washington and seeing a
  >...

You consider laughing at others civilized behavior?  What was I supposed to
learn from your article?  Treat people like dogs?",2,talk.politics.guns,">what all you turkey pro-pistol and automatic weapons fanatics don't seem to >realize is that the rest of us *laugh* at you . you don't make me angry , you >just make me chuckle - i remeber being in bellingham , washington and seeing a > . . . you consider laughing at others civilized behavior ? what was i supposed to learn from your article ? treat people like dogs ?",370
"
It is easy for Sen. Biden to say that when there are no US troops in
Zepa or Srebinica or Sarejevo...

The existing UN policy may certaining be wrong, but the US wants
to dictate policy, and make Europe responsible for the consequences
of that policy...

...Bosnia is a big enough problem for the US to preach about what
other countries should be doing with their forces...but its forces
are safely tucked away at home in the US.",3,talk.politics.mideast,"it is easy for sen . biden to say that when there are no us troops in zepa or srebinica or sarejevo . . . the existing un policy may certaining be wrong , but the us wants to dictate policy , and make europe responsible for the consequences of that policy . . . . . .bosnia is a big enough problem for the us to preach about what other countries should be doing with their forces . . .but its forces are safely tucked away at home in the us .",442
"
Aw, gee, and whose fault is THAT?


Dear, dear.  They could have COME OUT.


Dear, dear.  They could have COME OUT.

 The gas began filling the air,

It couldn't have gotten too heavy with all that wind blowing through.

Scattered throughout the house, the cult members made no efforts to

Sad, but they COULD HAVE COME OUT.
",2,talk.politics.guns,"aw , gee , and whose fault is that ? dear , dear . they could have come out . dear , dear . they could have come out . the gas began filling the air , it couldn't have gotten too heavy with all that wind blowing through . scattered throughout the house , the cult members made no efforts to sad , but they could have come out .",327
"dear pete,

for one who is so zionist as you, you should at least know your
hebrew, young man.

The last sentence in your posting should read:

Medina achat leshnai amim (not Echad medionnot leshtai amim).

I don't want to address your comments. They speak for themselves.

best regards from a Palestinian of Jewish origin who talks, reads and writes
Hebrew and does not hate Jews nor anybody else. ",3,talk.politics.mideast,"dear pete , for one who is so zionist as you , you should at least know your hebrew , young man . the last sentence in your posting should read: medina achat leshnai amim (not echad medionnot leshtai amim) . i don't want to address your comments . they speak for themselves . best regards from a palestinian of jewish origin who talks , reads and writes hebrew and does not hate jews nor anybody else .",402
"
Press conference at 1PM ...


Interestingly, Keenan's co-coach (or is it his ""Number One""?) on Team
Canada at the World Championships is Roger Neilsen.  

It'd be interesting if the Rangers call in the balance of Neilsen's
contract to be Keenan's assistant ...  Roger did do a very good job
with the mediocre players, just as he handled the Cinderella Canucks
of 10 years ago ... but his mistake was playing the Rangers like those
Canucks last May ...

gld",1,rec.sport.hockey,"press conference at 1pm . . . interestingly , keenan's co-coach (or is it his ""number one"" ?) on team canada at the world championships is roger neilsen . it'd be interesting if the rangers call in the balance of neilsen's contract to be keenan's assistant . . . roger did do a very good job with the mediocre players , just as he handled the cinderella canucks of 10 years ago . . . but his mistake was playing the rangers like those canucks last may . . . gld",461
"I need quotes from Jefferson, Hamilton, Madison, or any of the other founders,
that support the idea that the Second Amendment was written into the
Constitution so that the populace could protect itself it the government
began to degenerate into tyrrany. If you have any (with sources), please
mail them to me. Thanks.
",2,talk.politics.guns,"i need quotes from jefferson , hamilton , madison , or any of the other founders , that support the idea that the second amendment was written into the constitution so that the populace could protect itself it the government began to degenerate into tyrrany . if you have any (with sources) , please mail them to me . thanks .",326
"
Major league baseball has told the Blue Jays and the Expos not to
sign Oscar Linares (I think that is his name)
...Canada does not have the restrictions against
Cubans that the US has and other major league teams have told the
Canadian teams that they would be very unhappy if the Expos or the
Blue Jays would do this.  Cubans players would not have to defect
to play in Canada and could play the 81 home games for the Expos
and Blue Jays without any trouble.",1,rec.sport.hockey,major league baseball has told the blue jays and the expos not to sign oscar linares (i think that is his name) . . .canada does not have the restrictions against cubans that the us has and other major league teams have told the canadian teams that they would be very unhappy if the expos or the blue jays would do this . cubans players would not have to defect to play in canada and could play the 81 home games for the expos and blue jays without any trouble .,462
"
I grew up listening to Harry Carey call the Cardinals' games and
really liked him--then. But, as I recall, he was fired because
he was too critical (read: honest) when he was announcing. He
dared to point out the Cards' miscues and such. At least, this is
what I remember from when I was a kid.",0,rec.sport.baseball,"i grew up listening to harry carey call the cardinals' games and really liked him--then . but , as i recall , he was fired because he was too critical (read: honest) when he was announcing . he dared to point out the cards' miscues and such . at least , this is what i remember from when i was a kid .",301
"
	Being a proud BU alumnus, I'd like to get a list of BU players in 
the NHL so I can keep an eye on their progress. A lot of Terriers are
graduating this year so I hope to see them soon in the NHL. If somebody
could post or send me a list, I'd appreciate it. Please note if the player
graduated from here or not.
",1,rec.sport.hockey,"being a proud bu alumnus , i'd like to get a list of bu players in the nhl so i can keep an eye on their progress . a lot of terriers are graduating this year so i hope to see them soon in the nhl . if somebody could post or send me a list , i'd appreciate it . please note if the player graduated from here or not .",316
"
----------
Don't worry, Danny, every blatantly violent and abusive posting made by 
Hamzah is immediately forwarded to the operator of the system in which he 
has an account.  I'd imagine they have quite a file started on this 
fruitcake--and have already indicated that they have rules governing 
racist and threatening use of their resources.  I'd imagine he'll be out 
of our hair in a short while.",3,talk.politics.mideast,"---------- don't worry , danny , every blatantly violent and abusive posting made by hamzah is immediately forwarded to the operator of the system in which he has an account . i'd imagine they have quite a file started on this fruitcake--and have already indicated that they have rules governing racist and threatening use of their resources . i'd imagine he'll be out of our hair in a short while .",399
"
Of course not. There's more than a little difference between formulating
foreign policy and overseeing the ATF's handling of a scenario involving a
group of religious fanatics. Why do people compare apples and oranges?",2,talk.politics.guns,of course not . there's more than a little difference between formulating foreign policy and overseeing the atf's handling of a scenario involving a group of religious fanatics . why do people compare apples and oranges ?,221
"

Well, it did not take long to see how consequent some Greeks are in
requesting that Thessaloniki are not called Solun by Bulgarian netters. 
So, Napoleon, why do you write about Konstantinople and not Istanbul?",3,talk.politics.mideast,"well , it did not take long to see how consequent some greeks are in requesting that thessaloniki are not called solun by bulgarian netters . so , napoleon , why do you write about konstantinople and not istanbul ?",214
"

OK, the Mets and O's are good examples, but what about the '90 Reds?  Do you
really think that anyone expected them to sweep the A's?  I know people who
didn't even think they'd win a game, let alone win the Series.  We proved 
them wrong, though, didn't we?

As for this year, ignore their record now.  They've had a rocky start, and
that has nothing to do with Colorado.  They shall rise again.  The hunt for
a Reds' October continues. (with all due respect to WLW)  Bye.

",0,rec.sport.baseball,"ok , the mets and o's are good examples , but what about the '90 reds ? do you really think that anyone expected them to sweep the a's ? i know people who didn't even think they'd win a game , let alone win the series . we proved them wrong , though , didn't we ? as for this year , ignore their record now . they've had a rocky start , and that has nothing to do with colorado . they shall rise again . the hunt for a reds' october continues . (with all due respect to wlw) bye .",480
"
I saw Messier and Leetch shooting at a camera on Letterman(?).  I
could have been any show though, since I watch NONE of those late
night shows very regularly.
					-John Santore

Philadelphia Flyers in '93-'94! 

=============================================================================
 ____________________                                
/                    \                   ""We break the surface tension 
\_________     ____   \                   with our wild kinetic dreams""
/             /    \   \                        -Rush, Grand Designs
\_______     /  (*) )   )
/           / /\___/   /                 Go Philadelphia Flyers!
\_____     / /        /
/         /  \_______/                   John Santore (jsbh@andrew.cmu.edu)
\________/   ",1,rec.sport.hockey,"i saw messier and leetch shooting at a camera on letterman( ?) . i could have been any show though , since i watch none of those late night shows very regularly . -john santore philadelphia flyers in '93-'94! ============================================================================= ____________________ / \ ""we break the surface tension \_________ ____ \ with our wild kinetic dreams"" / / \ \ -rush , grand designs \_______ / (*) ) ) / / /\___/ / go philadelphia flyers! \_____ / / / / / \_______/ john santore (jsbh@andrew .cmu .edu) \________/",550
"
I tend to agree, but I would like a better explanation of why the FBI stopped  
the firetrucks at the gate.  I saw this in realtime.  It concerns me that the  
FBI ""appeared"" to not be too interested in stopping the fire after it started,  
and actually started flying hueys around the compound, which had to add in some  
small part to the winds driving the fire.

Jim
--
jmd@handheld.com",2,talk.politics.guns,"i tend to agree , but i would like a better explanation of why the fbi stopped the firetrucks at the gate . i saw this in realtime . it concerns me that the fbi ""appeared"" to not be too interested in stopping the fire after it started , and actually started flying hueys around the compound , which had to add in some small part to the winds driving the fire . jim -- jmd@handheld .com",385
"Two URGENT requests:

1. I need the latest update and description of MA bill S-897.  From
   what I gather this bill takes the Hunter Safety Courses from
   Law Enforcement and places them under Fish & Game control.

2. Has someone out there compiled a list of all MA Senate & House
   Bills under consideration?  If they have, please e-mail me
   the list.  If not, is there a database I can access?

	Thanx,
		Yours in the fight,
		Mike P.

P.S. My wife and I thought Nancy B. was great on Street Stories.
",2,talk.politics.guns,"two urgent requests: 1 . i need the latest update and description of ma bill s-897 . from what i gather this bill takes the hunter safety courses from law enforcement and places them under fish & game control . 2 . has someone out there compiled a list of all ma senate & house bills under consideration ? if they have , please e-mail me the list . if not , is there a database i can access ? thanx , yours in the fight , mike p . p .s . my wife and i thought nancy b . was great on street stories .",499
"
CS ""tear-gas"" was used in Vietnam because it makes you wretch so hard that
your stomach comes out thru your throat.  Well, not quite that bad, but
you can't really do much to defend yourself while you are blowing cookies.",2,talk.politics.guns,"cs ""tear-gas"" was used in vietnam because it makes you wretch so hard that your stomach comes out thru your throat . well , not quite that bad , but you can't really do much to defend yourself while you are blowing cookies .",224
"
With one exception, that's a pretty good description of many of the
Baptists I know.  The exception is that they know the difference
between an M-16 and an AR-15.  Heck - they even know that ""it looks
like Richard Petty's stock car"" doesn't mean ""it's a racing stock
car"".  They may be uncouth, but they've figured out that appearance
isn't function.

-andy",2,talk.politics.guns,"with one exception , that's a pretty good description of many of the baptists i know . the exception is that they know the difference between an m-16 and an ar-15 . heck - they even know that ""it looks like richard petty's stock car"" doesn't mean ""it's a racing stock car"" . they may be uncouth , but they've figured out that appearance isn't function . -andy",359
"
They'd probably quote Montesque (sp?) who was once asked if Russia
was likely to become a democracy any time soon: ""No, because
Russia is a nation of slaves and the people get what they deserve.""
Since he said that, Russia has changed a great deal. But so, 
unfortunately have other nations.",2,talk.politics.guns,"they'd probably quote montesque (sp ?) who was once asked if russia was likely to become a democracy any time soon: ""no , because russia is a nation of slaves and the people get what they deserve ."" since he said that , russia has changed a great deal . but so , unfortunately have other nations .",297
"And just where is the evidence for this? FBI sayso. The Texas Medical
Examiner refuted 2 of their lies today.



Let me put you in a building, pump in CS, knock the walls down around
you and see how fast you find an exit.

I don't know why either, you're willing to swallow everything fed you.
Good boy.


Oh a Clinton apologist, why didn't you *say* so.


The kgBATF was expecting a quick victory while the cameras rolled,
however, they were the only ones with a script.


Hey, you're the apologist, *you* tell us.


",2,talk.politics.guns,"and just where is the evidence for this ? fbi sayso . the texas medical examiner refuted 2 of their lies today . let me put you in a building , pump in cs , knock the walls down around you and see how fast you find an exit . i don't know why either , you're willing to swallow everything fed you . good boy . oh a clinton apologist , why didn't you *say* so . the kgbatf was expecting a quick victory while the cameras rolled , however , they were the only ones with a script . hey , you're the apologist , *you* tell us .",522
"
You deliberately deleted a line! I don't remember how wrote it, but I remember 
what he wrote. He wrote

Happy 45 birth day of Israel!

and I worte:


Is this means that  the number of the people have been killed by Israel are so
high that you can not keep the track of, or this is also a part of Zionism 
ideology that you don't need to keep  the track of the people you kill? 
Just kill!

Hamid
",3,talk.politics.mideast,"you deliberately deleted a line! i don't remember how wrote it , but i remember what he wrote . he wrote happy 45 birth day of israel! and i worte: is this means that the number of the people have been killed by israel are so high that you can not keep the track of , or this is also a part of zionism ideology that you don't need to keep the track of the people you kill ? just kill! hamid",390
"
Dr. cheghadr bA namakand!  They just wait until they are teenagers to kill
them!


huh?



Yup.  IRI also granted a great deal of reconstruction of houses and
buildings in war torn areas to Malaysia. Khak too sareshoon, one of the 
only industries we really have is construction, and there are all these
unemployed youth, and they give money to Malaysia to do what Iranians
can and should be doing.
                    ",3,talk.politics.mideast,"dr . cheghadr ba namakand! they just wait until they are teenagers to kill them! huh ? yup . iri also granted a great deal of reconstruction of houses and buildings in war torn areas to malaysia . khak too sareshoon , one of the only industries we really have is construction , and there are all these unemployed youth , and they give money to malaysia to do what iranians can and should be doing .",398
"
Not only have I not heard of the Western Business School, or the University
of Western Ontario, I've never even wondered if there WAS a western
Ontario.  And judging by the quality of the posts coming from there, I'm
still not sure that the place exists.

Perhaps I should be impressed, though, since it appears that grade school
children in that area have access to the Internet.",1,rec.sport.hockey,"not only have i not heard of the western business school , or the university of western ontario , i've never even wondered if there was a western ontario . and judging by the quality of the posts coming from there , i'm still not sure that the place exists . perhaps i should be impressed , though , since it appears that grade school children in that area have access to the internet .",386
"As quoted from <1993Apr14.184448.2331@gnv.ifas.ufl.edu> by jrm@gnv.ifas.ufl.edu:


You don't know much about modern automatic weapons, do you?  Just about ANYBODY
with basic manufacturing skill can turn out HIGH QUALITY submachineguns.  A 
couple of high school shop teachers were recently arrested for building 
submachineguns in the school shop.

I suggest that you go to the library and find a copy of ""Smallarms of the 
World"".  Your entire premise is based on non-factual assumptions.
",2,talk.politics.guns,"as quoted from <1993apr14 .184448 .2331@gnv .ifas .ufl .edu> by jrm@gnv .ifas .ufl .edu: you don't know much about modern automatic weapons , do you ? just about anybody with basic manufacturing skill can turn out high quality submachineguns . a couple of high school shop teachers were recently arrested for building submachineguns in the school shop . i suggest that you go to the library and find a copy of ""smallarms of the world"" . your entire premise is based on non-factual assumptions .",494
"

Thank you, Brad/Ali, for warning us about the dangers of propaganda.
It's funny, though, coming from you.


Who is it that executes these ""pin-point attacks"" on Israelis?  The
guys in the white hats or the ones in the black hats?  Neither?  You
mean that they are just civilians, farmers, teachers, school children?
Well, maybe they ARE terrorists, after all?  And maybe that
""propaganda"" was correct, too?  Hmm?
",3,talk.politics.mideast,"thank you , brad/ali , for warning us about the dangers of propaganda . it's funny , though , coming from you . who is it that executes these ""pin-point attacks"" on israelis ? the guys in the white hats or the ones in the black hats ? neither ? you mean that they are just civilians , farmers , teachers , school children ? well , maybe they are terrorists , after all ? and maybe that ""propaganda"" was correct , too ? hmm ?",424
"That's very true.  I live in Richmond, home of the AAA Richmond
Braves, and they have this guy Ryan Klesko who hit 17 HR's at home
last year.  Now that doesn't sound like a whole lot, BUT the way the
""Diamond"" is built, Home runs are a rarity.   In fact, Ron Gant,
Brian Hunter and David Justice all proved they could hit in
Richmond.  When they were sent to the majors, they never came back.
If you can hit in Richmond, you can hit anywhere.  ",0,rec.sport.baseball,"that's very true . i live in richmond , home of the aaa richmond braves , and they have this guy ryan klesko who hit 17 hr's at home last year . now that doesn't sound like a whole lot , but the way the ""diamond"" is built , home runs are a rarity . in fact , ron gant , brian hunter and david justice all proved they could hit in richmond . when they were sent to the majors , they never came back . if you can hit in richmond , you can hit anywhere .",451
"
It would seem logical that the mask is Potvins. His nickname is ""The Cat"", 
which would go a long ways towards explaining the panther. 

Of course, it could be an old story and the mask is Fuhrs, too.....",1,rec.sport.hockey,"it would seem logical that the mask is potvins . his nickname is ""the cat"" , which would go a long ways towards explaining the panther . of course , it could be an old story and the mask is fuhrs , too . . . . .",211
"
Hey Valentine, I don't see Boston with any world series rings on their
fingers.  Damn, Morris now has three and probably the Hall of Fame in his 
future.  Therefore, I would have to say Toronto easily made the best 
signing.  And don't tell me Boston will win this year.  They won't 
even be in the top 4 in the division, more like 6th.",0,rec.sport.baseball,"hey valentine , i don't see boston with any world series rings on their fingers . damn , morris now has three and probably the hall of fame in his future . therefore , i would have to say toronto easily made the best signing . and don't tell me boston will win this year . they won't even be in the top 4 in the division , more like 6th .",338
